nodeId,phyId,linkIndex,devType,nodeIdFar,phyIdFar,linkIndexFar,devTypeFar
8193,01,056,0,16385,01,052,0
8193,01,062,0,16385,01,063,0
8193,01,061,0,16385,01,060,0
8193,01,063,0,16385,01,062,0
8193,01,060,0,16385,01,061,0
8196,01,050,0,16385,01,047,0
8196,01,049,0,16385,01,044,0
8196,01,051,0,16385,01,046,0
8196,01,048,0,16385,01,045,0
8196,01,054,0,16385,01,038,0
8196,01,053,0,16385,01,037,0
8196,01,055,0,16385,01,039,0
8196,01,052,0,16385,01,036,0
8196,01,058,0,16385,01,043,0
8196,01,057,0,16385,01,040,0
8196,01,059,0,16385,01,042,0
8196,01,056,0,16385,01,041,0
8196,01,062,0,16385,01,034,0
8196,01,061,0,16385,01,033,0
8196,01,063,0,16385,01,035,0
8196,01,060,0,16385,01,032,0
8199,01,050,0,16385,01,002,0
8199,01,049,0,16385,01,001,0
8199,01,051,0,16385,01,003,0
8199,01,048,0,16385,01,000,0
8199,01,054,0,16385,01,011,0
8199,01,053,0,16385,01,008,0
8199,01,055,0,16385,01,010,0
8199,01,052,0,16385,01,009,0
8199,01,058,0,16385,01,006,0
8199,01,057,0,16385,01,005,0
8199,01,059,0,16385,01,007,0
8199,01,056,0,16385,01,004,0
8199,01,062,0,16385,01,015,0
8199,01,061,0,16385,01,012,0
8199,01,063,0,16385,01,014,0
8199,01,060,0,16385,01,013,0
8202,01,050,0,16385,01,031,0
8202,01,049,0,16385,01,028,0
8202,01,051,0,16385,01,030,0
8202,01,048,0,16385,01,029,0
8202,01,054,0,16385,01,022,0
8202,01,053,0,16385,01,021,0
8202,01,055,0,16385,01,023,0
8202,01,052,0,16385,01,020,0
8202,01,058,0,16385,01,027,0
8202,01,057,0,16385,01,024,0
8202,01,059,0,16385,01,026,0
8202,01,056,0,16385,01,025,0
8202,01,062,0,16385,01,018,0
8202,01,061,0,16385,01,017,0
8202,01,063,0,16385,01,019,0
8202,01,060,0,16385,01,016,0
8194,02,050,0,16386,00,050,0
8194,02,049,0,16386,00,049,0
8194,02,051,0,16386,00,051,0
8194,02,048,0,16386,00,048,0
8194,02,054,0,16386,00,059,0
8194,02,053,0,16386,00,056,0
8194,02,055,0,16386,00,058,0
8194,02,052,0,16386,00,057,0
8194,02,058,0,16386,00,054,0
8194,02,057,0,16386,00,053,0
8194,02,059,0,16386,00,055,0
8194,02,056,0,16386,00,052,0
8194,02,062,0,16386,00,063,0
8194,02,061,0,16386,00,060,0
8194,02,063,0,16386,00,062,0
8194,02,060,0,16386,00,061,0
8197,02,050,0,16386,00,047,0
8197,02,049,0,16386,00,044,0
8197,02,051,0,16386,00,046,0
8197,02,048,0,16386,00,045,0
8197,02,054,0,16386,00,038,0
8197,02,053,0,16386,00,037,0
8197,02,055,0,16386,00,039,0
8197,02,052,0,16386,00,036,0
8197,02,058,0,16386,00,043,0
8197,02,057,0,16386,00,040,0
8197,02,059,0,16386,00,042,0
8197,02,056,0,16386,00,041,0
8197,02,062,0,16386,00,034,0
8197,02,061,0,16386,00,033,0
8197,02,063,0,16386,00,035,0
8197,02,060,0,16386,00,032,0
8200,02,050,0,16386,00,002,0
8200,02,049,0,16386,00,001,0
8200,02,051,0,16386,00,003,0
8200,02,048,0,16386,00,000,0
8200,02,054,0,16386,00,011,0
8200,02,053,0,16386,00,008,0
8200,02,055,0,16386,00,010,0
8200,02,052,0,16386,00,009,0
8200,02,058,0,16386,00,006,0
8200,02,057,0,16386,00,005,0
8200,02,059,0,16386,00,007,0
8200,02,056,0,16386,00,004,0
8200,02,062,0,16386,00,015,0
8200,02,061,0,16386,00,012,0
8200,02,063,0,16386,00,014,0
8200,02,060,0,16386,00,013,0
8203,02,050,0,16386,00,031,0
8203,02,049,0,16386,00,028,0
8203,02,051,0,16386,00,030,0
8203,02,048,0,16386,00,029,0
8203,02,054,0,16386,00,022,0
8203,02,053,0,16386,00,021,0
8203,02,055,0,16386,00,023,0
8203,02,052,0,16386,00,020,0
8203,02,058,0,16386,00,027,0
8203,02,057,0,16386,00,024,0
8203,02,059,0,16386,00,026,0
8203,02,056,0,16386,00,025,0
8203,02,062,0,16386,00,018,0
8203,02,061,0,16386,00,017,0
8203,02,063,0,16386,00,019,0
8203,02,060,0,16386,00,016,0
8194,03,050,0,16386,01,050,0
8194,03,049,0,16386,01,049,0
8194,03,051,0,16386,01,051,0
8194,03,048,0,16386,01,048,0
8194,03,054,0,16386,01,059,0
8194,03,053,0,16386,01,056,0
8194,03,055,0,16386,01,058,0
8194,03,052,0,16386,01,057,0
8194,03,058,0,16386,01,054,0
8194,03,057,0,16386,01,053,0
8194,03,059,0,16386,01,055,0
8194,03,056,0,16386,01,052,0
8194,03,062,0,16386,01,063,0
8194,03,061,0,16386,01,060,0
8194,03,063,0,16386,01,062,0
8194,03,060,0,16386,01,061,0
8197,03,050,0,16386,01,047,0
8197,03,049,0,16386,01,044,0
8197,03,051,0,16386,01,046,0
8197,03,048,0,16386,01,045,0
8197,03,054,0,16386,01,038,0
8197,03,053,0,16386,01,037,0
8197,03,055,0,16386,01,039,0
8197,03,052,0,16386,01,036,0
8197,03,058,0,16386,01,043,0
8197,03,057,0,16386,01,040,0
8197,03,059,0,16386,01,042,0
8197,03,056,0,16386,01,041,0
8197,03,062,0,16386,01,034,0
8197,03,061,0,16386,01,033,0
8197,03,063,0,16386,01,035,0
8197,03,060,0,16386,01,032,0
8200,03,050,0,16386,01,002,0
8200,03,049,0,16386,01,001,0
8200,03,051,0,16386,01,003,0
8200,03,048,0,16386,01,000,0
8200,03,054,0,16386,01,011,0
8200,03,053,0,16386,01,008,0
8200,03,055,0,16386,01,010,0
8200,03,052,0,16386,01,009,0
8200,03,058,0,16386,01,006,0
8200,03,057,0,16386,01,005,0
8200,03,059,0,16386,01,007,0
8200,03,056,0,16386,01,004,0
8200,03,062,0,16386,01,015,0
8200,03,061,0,16386,01,012,0
8200,03,063,0,16386,01,014,0
8200,03,060,0,16386,01,013,0
8203,03,050,0,16386,01,031,0
8203,03,049,0,16386,01,028,0
8203,03,051,0,16386,01,030,0
8203,03,048,0,16386,01,029,0
8203,03,054,0,16386,01,022,0
8203,03,053,0,16386,01,021,0
8203,03,055,0,16386,01,023,0
8203,03,052,0,16386,01,020,0
8203,03,058,0,16386,01,027,0
8203,03,057,0,16386,01,024,0
8203,03,059,0,16386,01,026,0
8203,03,056,0,16386,01,025,0
8203,03,062,0,16386,01,018,0
8203,03,061,0,16386,01,017,0
8203,03,063,0,16386,01,019,0
8203,03,060,0,16386,01,016,0
8195,04,050,0,16387,00,050,0
8195,04,049,0,16387,00,049,0
8195,04,051,0,16387,00,051,0
8195,04,048,0,16387,00,048,0
8195,04,054,0,16387,00,059,0
8195,04,053,0,16387,00,056,0
8195,04,055,0,16387,00,058,0
8195,04,052,0,16387,00,057,0
8195,04,058,0,16387,00,054,0
8195,04,057,0,16387,00,053,0
8195,04,059,0,16387,00,055,0
8195,04,056,0,16387,00,052,0
8195,04,062,0,16387,00,063,0
8195,04,061,0,16387,00,060,0
8195,04,063,0,16387,00,062,0
8195,04,060,0,16387,00,061,0
8198,04,050,0,16387,00,047,0
8198,04,049,0,16387,00,044,0
8198,04,051,0,16387,00,046,0
8198,04,048,0,16387,00,045,0
8198,04,054,0,16387,00,038,0
8198,04,053,0,16387,00,037,0
8198,04,055,0,16387,00,039,0
8198,04,052,0,16387,00,036,0
8198,04,058,0,16387,00,043,0
8198,04,057,0,16387,00,040,0
8198,04,059,0,16387,00,042,0
8198,04,056,0,16387,00,041,0
8198,04,062,0,16387,00,034,0
8198,04,061,0,16387,00,033,0
8198,04,063,0,16387,00,035,0
8198,04,060,0,16387,00,032,0
8201,04,050,0,16387,00,002,0
8201,04,049,0,16387,00,001,0
8201,04,051,0,16387,00,003,0
8201,04,048,0,16387,00,000,0
8201,04,054,0,16387,00,011,0
8201,04,053,0,16387,00,008,0
8201,04,055,0,16387,00,010,0
8201,04,052,0,16387,00,009,0
8201,04,058,0,16387,00,006,0
8201,04,057,0,16387,00,005,0
8201,04,059,0,16387,00,007,0
8201,04,056,0,16387,00,004,0
8201,04,062,0,16387,00,015,0
8201,04,061,0,16387,00,012,0
8201,04,063,0,16387,00,014,0
8201,04,060,0,16387,00,013,0
8204,04,050,0,16387,00,031,0
8204,04,049,0,16387,00,028,0
8204,04,051,0,16387,00,030,0
8204,04,048,0,16387,00,029,0
8204,04,054,0,16387,00,022,0
8204,04,053,0,16387,00,021,0
8204,04,055,0,16387,00,023,0
8204,04,052,0,16387,00,020,0
8204,04,058,0,16387,00,027,0
8204,04,057,0,16387,00,024,0
8204,04,059,0,16387,00,026,0
8204,04,056,0,16387,00,025,0
8204,04,062,0,16387,00,018,0
8204,04,061,0,16387,00,017,0
8204,04,063,0,16387,00,019,0
8204,04,060,0,16387,00,016,0
8195,05,050,0,16387,01,050,0
8195,05,049,0,16387,01,049,0
8195,05,051,0,16387,01,051,0
8195,05,048,0,16387,01,048,0
8195,05,054,0,16387,01,059,0
8195,05,053,0,16387,01,056,0
8195,05,055,0,16387,01,058,0
8195,05,052,0,16387,01,057,0
8195,05,058,0,16387,01,054,0
8195,05,057,0,16387,01,053,0
8195,05,059,0,16387,01,055,0
8195,05,056,0,16387,01,052,0
8195,05,062,0,16387,01,063,0
8195,05,061,0,16387,01,060,0
8195,05,063,0,16387,01,062,0
8195,05,060,0,16387,01,061,0
8198,05,050,0,16387,01,047,0
8198,05,049,0,16387,01,044,0
8198,05,051,0,16387,01,046,0
8198,05,048,0,16387,01,045,0
8198,05,054,0,16387,01,038,0
8198,05,053,0,16387,01,037,0
8198,05,055,0,16387,01,039,0
8198,05,052,0,16387,01,036,0
8198,05,058,0,16387,01,043,0
8198,05,057,0,16387,01,040,0
8198,05,059,0,16387,01,042,0
8198,05,056,0,16387,01,041,0
8198,05,062,0,16387,01,034,0
8198,05,061,0,16387,01,033,0
8198,05,063,0,16387,01,035,0
8198,05,060,0,16387,01,032,0
8201,05,050,0,16387,01,002,0
8201,05,049,0,16387,01,001,0
8201,05,051,0,16387,01,003,0
8201,05,048,0,16387,01,000,0
8201,05,054,0,16387,01,011,0
8201,05,053,0,16387,01,008,0
8201,05,055,0,16387,01,010,0
8201,05,052,0,16387,01,009,0
8201,05,058,0,16387,01,006,0
8201,05,057,0,16387,01,005,0
8201,05,059,0,16387,01,007,0
8201,05,056,0,16387,01,004,0
8201,05,062,0,16387,01,015,0
8201,05,061,0,16387,01,012,0
8201,05,063,0,16387,01,014,0
8201,05,060,0,16387,01,013,0
8204,05,050,0,16387,01,031,0
8204,05,049,0,16387,01,028,0
8204,05,051,0,16387,01,030,0
8204,05,048,0,16387,01,029,0
8204,05,054,0,16387,01,022,0
8204,05,053,0,16387,01,021,0
8204,05,055,0,16387,01,023,0
8204,05,052,0,16387,01,020,0
8204,05,058,0,16387,01,027,0
8204,05,057,0,16387,01,024,0
8204,05,059,0,16387,01,026,0
8204,05,056,0,16387,01,025,0
8204,05,062,0,16387,01,018,0
8204,05,061,0,16387,01,017,0
8204,05,063,0,16387,01,019,0
8204,05,060,0,16387,01,016,0
8193,00,047,0,16388,00,050,0
8193,00,044,0,16388,00,049,0
8193,00,046,0,16388,00,051,0
8193,00,045,0,16388,00,048,0
8193,00,043,0,16388,00,059,0
8193,00,040,0,16388,00,056,0
8193,00,042,0,16388,00,058,0
8193,00,041,0,16388,00,057,0
8193,00,039,0,16388,00,054,0
8193,00,036,0,16388,00,053,0
8193,00,038,0,16388,00,055,0
8193,00,037,0,16388,00,052,0
8193,00,035,0,16388,00,063,0
8193,00,032,0,16388,00,060,0
8193,00,034,0,16388,00,062,0
8193,00,033,0,16388,00,061,0
8196,00,047,0,16388,00,047,0
8196,00,044,0,16388,00,044,0
8196,00,046,0,16388,00,046,0
8196,00,045,0,16388,00,045,0
8196,00,043,0,16388,00,038,0
8196,00,040,0,16388,00,037,0
8196,00,042,0,16388,00,039,0
8196,00,041,0,16388,00,036,0
8196,00,039,0,16388,00,043,0
8196,00,036,0,16388,00,040,0
8196,00,038,0,16388,00,042,0
8196,00,037,0,16388,00,041,0
8196,00,035,0,16388,00,034,0
8196,00,032,0,16388,00,033,0
8196,00,034,0,16388,00,035,0
8196,00,033,0,16388,00,032,0
8199,00,047,0,16388,00,002,0
8199,00,044,0,16388,00,001,0
8199,00,046,0,16388,00,003,0
8199,00,045,0,16388,00,000,0
8199,00,043,0,16388,00,011,0
8199,00,040,0,16388,00,008,0
8199,00,042,0,16388,00,010,0
8199,00,041,0,16388,00,009,0
8199,00,039,0,16388,00,006,0
8199,00,036,0,16388,00,005,0
8199,00,038,0,16388,00,007,0
8199,00,037,0,16388,00,004,0
8199,00,035,0,16388,00,015,0
8199,00,032,0,16388,00,012,0
8199,00,034,0,16388,00,014,0
8199,00,033,0,16388,00,013,0
8202,00,047,0,16388,00,031,0
8202,00,044,0,16388,00,028,0
8202,00,046,0,16388,00,030,0
8202,00,045,0,16388,00,029,0
8202,00,043,0,16388,00,022,0
8202,00,040,0,16388,00,021,0
8202,00,042,0,16388,00,023,0
8202,00,041,0,16388,00,020,0
8202,00,039,0,16388,00,027,0
8202,00,036,0,16388,00,024,0
8202,00,038,0,16388,00,026,0
8202,00,037,0,16388,00,025,0
8202,00,035,0,16388,00,018,0
8202,00,032,0,16388,00,017,0
8202,00,034,0,16388,00,019,0
8202,00,033,0,16388,00,016,0
8193,01,047,0,16388,01,050,0
8193,01,044,0,16388,01,049,0
8193,01,046,0,16388,01,051,0
8193,01,045,0,16388,01,048,0
8193,01,043,0,16388,01,059,0
8193,01,040,0,16388,01,056,0
8193,01,042,0,16388,01,058,0
8193,01,041,0,16388,01,057,0
8193,01,039,0,16388,01,054,0
8193,01,036,0,16388,01,053,0
8193,01,038,0,16388,01,055,0
8193,01,037,0,16388,01,052,0
8193,01,035,0,16388,01,063,0
8193,01,032,0,16388,01,060,0
8193,01,034,0,16388,01,062,0
8193,01,033,0,16388,01,061,0
8196,01,047,0,16388,01,047,0
8196,01,044,0,16388,01,044,0
8196,01,046,0,16388,01,046,0
8196,01,045,0,16388,01,045,0
8196,01,043,0,16388,01,038,0
8196,01,040,0,16388,01,037,0
8196,01,042,0,16388,01,039,0
8196,01,041,0,16388,01,036,0
8196,01,039,0,16388,01,043,0
8196,01,036,0,16388,01,040,0
8196,01,038,0,16388,01,042,0
8196,01,037,0,16388,01,041,0
8196,01,035,0,16388,01,034,0
8196,01,032,0,16388,01,033,0
8196,01,034,0,16388,01,035,0
8196,01,033,0,16388,01,032,0
8199,01,047,0,16388,01,002,0
8199,01,044,0,16388,01,001,0
8199,01,046,0,16388,01,003,0
8199,01,045,0,16388,01,000,0
8199,01,043,0,16388,01,011,0
8199,01,040,0,16388,01,008,0
8199,01,042,0,16388,01,010,0
8199,01,041,0,16388,01,009,0
8199,01,039,0,16388,01,006,0
8199,01,036,0,16388,01,005,0
8199,01,038,0,16388,01,007,0
8199,01,037,0,16388,01,004,0
8199,01,035,0,16388,01,015,0
8199,01,032,0,16388,01,012,0
8199,01,034,0,16388,01,014,0
8199,01,033,0,16388,01,013,0
8202,01,047,0,16388,01,031,0
8202,01,044,0,16388,01,028,0
8202,01,046,0,16388,01,030,0
8202,01,045,0,16388,01,029,0
8202,01,043,0,16388,01,022,0
8202,01,040,0,16388,01,021,0
8202,01,042,0,16388,01,023,0
8202,01,041,0,16388,01,020,0
8202,01,039,0,16388,01,027,0
8202,01,036,0,16388,01,024,0
8202,01,038,0,16388,01,026,0
8202,01,037,0,16388,01,025,0
8202,01,035,0,16388,01,018,0
8202,01,032,0,16388,01,017,0
8202,01,034,0,16388,01,019,0
8202,01,033,0,16388,01,016,0
8194,02,047,0,16389,00,050,0
8194,02,044,0,16389,00,049,0
8194,02,046,0,16389,00,051,0
8194,02,045,0,16389,00,048,0
8194,02,043,0,16389,00,059,0
8194,02,040,0,16389,00,056,0
8194,02,042,0,16389,00,058,0
8194,02,041,0,16389,00,057,0
8194,02,039,0,16389,00,054,0
8194,02,036,0,16389,00,053,0
8194,02,038,0,16389,00,055,0
8194,02,037,0,16389,00,052,0
8194,02,035,0,16389,00,063,0
8194,02,032,0,16389,00,060,0
8194,02,034,0,16389,00,062,0
8194,02,033,0,16389,00,061,0
8197,02,047,0,16389,00,047,0
8197,02,044,0,16389,00,044,0
8197,02,046,0,16389,00,046,0
8197,02,045,0,16389,00,045,0
8197,02,043,0,16389,00,038,0
8197,02,040,0,16389,00,037,0
8197,02,042,0,16389,00,039,0
8197,02,041,0,16389,00,036,0
8197,02,039,0,16389,00,043,0
8197,02,036,0,16389,00,040,0
8197,02,038,0,16389,00,042,0
8197,02,037,0,16389,00,041,0
8197,02,035,0,16389,00,034,0
8197,02,032,0,16389,00,033,0
8197,02,034,0,16389,00,035,0
8197,02,033,0,16389,00,032,0
8200,02,047,0,16389,00,002,0
8200,02,044,0,16389,00,001,0
8200,02,046,0,16389,00,003,0
8200,02,045,0,16389,00,000,0
8200,02,043,0,16389,00,011,0
8200,02,040,0,16389,00,008,0
8200,02,042,0,16389,00,010,0
8200,02,041,0,16389,00,009,0
8200,02,039,0,16389,00,006,0
8200,02,036,0,16389,00,005,0
8200,02,038,0,16389,00,007,0
8200,02,037,0,16389,00,004,0
8200,02,035,0,16389,00,015,0
8200,02,032,0,16389,00,012,0
8200,02,034,0,16389,00,014,0
8200,02,033,0,16389,00,013,0
8203,02,047,0,16389,00,031,0
8203,02,044,0,16389,00,028,0
8203,02,046,0,16389,00,030,0
8203,02,045,0,16389,00,029,0
8203,02,043,0,16389,00,022,0
8203,02,040,0,16389,00,021,0
8203,02,042,0,16389,00,023,0
8203,02,041,0,16389,00,020,0
8203,02,039,0,16389,00,027,0
8203,02,036,0,16389,00,024,0
8203,02,038,0,16389,00,026,0
8203,02,037,0,16389,00,025,0
8203,02,035,0,16389,00,018,0
8203,02,032,0,16389,00,017,0
8203,02,034,0,16389,00,019,0
8203,02,033,0,16389,00,016,0
8194,03,047,0,16389,01,050,0
8194,03,044,0,16389,01,049,0
8194,03,046,0,16389,01,051,0
8194,03,045,0,16389,01,048,0
8194,03,043,0,16389,01,059,0
8194,03,040,0,16389,01,056,0
8194,03,042,0,16389,01,058,0
8194,03,041,0,16389,01,057,0
8194,03,039,0,16389,01,054,0
8194,03,036,0,16389,01,053,0
8194,03,038,0,16389,01,055,0
8194,03,037,0,16389,01,052,0
8194,03,035,0,16389,01,063,0
8194,03,032,0,16389,01,060,0
8194,03,034,0,16389,01,062,0
8194,03,033,0,16389,01,061,0
8197,03,047,0,16389,01,047,0
8197,03,044,0,16389,01,044,0
8197,03,046,0,16389,01,046,0
8197,03,045,0,16389,01,045,0
8197,03,043,0,16389,01,038,0
8197,03,040,0,16389,01,037,0
8197,03,042,0,16389,01,039,0
8197,03,041,0,16389,01,036,0
8197,03,039,0,16389,01,043,0
8197,03,036,0,16389,01,040,0
8197,03,038,0,16389,01,042,0
8197,03,037,0,16389,01,041,0
8197,03,035,0,16389,01,034,0
8197,03,032,0,16389,01,033,0
8197,03,034,0,16389,01,035,0
8197,03,033,0,16389,01,032,0
8200,03,047,0,16389,01,002,0
8200,03,044,0,16389,01,001,0
8200,03,046,0,16389,01,003,0
8200,03,045,0,16389,01,000,0
8200,03,043,0,16389,01,011,0
8200,03,040,0,16389,01,008,0
8200,03,042,0,16389,01,010,0
8200,03,041,0,16389,01,009,0
8200,03,039,0,16389,01,006,0
8200,03,036,0,16389,01,005,0
8200,03,038,0,16389,01,007,0
8200,03,037,0,16389,01,004,0
8200,03,035,0,16389,01,015,0
8200,03,032,0,16389,01,012,0
8200,03,034,0,16389,01,014,0
8200,03,033,0,16389,01,013,0
8203,03,047,0,16389,01,031,0
8203,03,044,0,16389,01,028,0
8203,03,046,0,16389,01,030,0
8203,03,045,0,16389,01,029,0
8203,03,043,0,16389,01,022,0
8203,03,040,0,16389,01,021,0
8203,03,042,0,16389,01,023,0
8203,03,041,0,16389,01,020,0
8203,03,039,0,16389,01,027,0
8203,03,036,0,16389,01,024,0
8203,03,038,0,16389,01,026,0
8203,03,037,0,16389,01,025,0
8203,03,035,0,16389,01,018,0
8203,03,032,0,16389,01,017,0
8203,03,034,0,16389,01,019,0
8203,03,033,0,16389,01,016,0
8195,04,047,0,16390,00,050,0
8195,04,044,0,16390,00,049,0
8195,04,046,0,16390,00,051,0
8195,04,045,0,16390,00,048,0
8195,04,043,0,16390,00,059,0
8195,04,040,0,16390,00,056,0
8195,04,042,0,16390,00,058,0
8195,04,041,0,16390,00,057,0
8195,04,039,0,16390,00,054,0
8195,04,036,0,16390,00,053,0
8195,04,038,0,16390,00,055,0
8195,04,037,0,16390,00,052,0
8195,04,035,0,16390,00,063,0
8195,04,032,0,16390,00,060,0
8195,04,034,0,16390,00,062,0
8195,04,033,0,16390,00,061,0
8198,04,047,0,16390,00,047,0
8198,04,044,0,16390,00,044,0
8198,04,046,0,16390,00,046,0
8198,04,045,0,16390,00,045,0
8198,04,043,0,16390,00,038,0
8198,04,040,0,16390,00,037,0
8198,04,042,0,16390,00,039,0
8198,04,041,0,16390,00,036,0
8198,04,039,0,16390,00,043,0
8198,04,036,0,16390,00,040,0
8198,04,038,0,16390,00,042,0
8198,04,037,0,16390,00,041,0
8198,04,035,0,16390,00,034,0
8198,04,032,0,16390,00,033,0
8198,04,034,0,16390,00,035,0
8198,04,033,0,16390,00,032,0
8201,04,047,0,16390,00,002,0
8201,04,044,0,16390,00,001,0
8201,04,046,0,16390,00,003,0
8201,04,045,0,16390,00,000,0
8201,04,043,0,16390,00,011,0
8201,04,040,0,16390,00,008,0
8201,04,042,0,16390,00,010,0
8201,04,041,0,16390,00,009,0
8201,04,039,0,16390,00,006,0
8201,04,036,0,16390,00,005,0
8201,04,038,0,16390,00,007,0
8201,04,037,0,16390,00,004,0
8201,04,035,0,16390,00,015,0
8201,04,032,0,16390,00,012,0
8201,04,034,0,16390,00,014,0
8201,04,033,0,16390,00,013,0
8204,04,047,0,16390,00,031,0
8204,04,044,0,16390,00,028,0
8204,04,046,0,16390,00,030,0
8204,04,045,0,16390,00,029,0
8204,04,043,0,16390,00,022,0
8204,04,040,0,16390,00,021,0
8204,04,042,0,16390,00,023,0
8204,04,041,0,16390,00,020,0
8204,04,039,0,16390,00,027,0
8204,04,036,0,16390,00,024,0
8204,04,038,0,16390,00,026,0
8204,04,037,0,16390,00,025,0
8204,04,035,0,16390,00,018,0
8204,04,032,0,16390,00,017,0
8204,04,034,0,16390,00,019,0
8204,04,033,0,16390,00,016,0
8195,05,047,0,16390,01,050,0
8195,05,044,0,16390,01,049,0
8195,05,046,0,16390,01,051,0
8195,05,045,0,16390,01,048,0
8195,05,043,0,16390,01,059,0
8195,05,040,0,16390,01,056,0
8195,05,042,0,16390,01,058,0
8195,05,041,0,16390,01,057,0
8195,05,039,0,16390,01,054,0
8195,05,036,0,16390,01,053,0
8195,05,038,0,16390,01,055,0
8195,05,037,0,16390,01,052,0
8195,05,035,0,16390,01,063,0
8195,05,032,0,16390,01,060,0
8195,05,034,0,16390,01,062,0
8195,05,033,0,16390,01,061,0
8198,05,047,0,16390,01,047,0
8198,05,044,0,16390,01,044,0
8198,05,046,0,16390,01,046,0
8198,05,045,0,16390,01,045,0
8198,05,043,0,16390,01,038,0
8198,05,040,0,16390,01,037,0
8198,05,042,0,16390,01,039,0
8198,05,041,0,16390,01,036,0
8198,05,039,0,16390,01,043,0
8198,05,036,0,16390,01,040,0
8198,05,038,0,16390,01,042,0
8198,05,037,0,16390,01,041,0
8198,05,035,0,16390,01,034,0
8198,05,032,0,16390,01,033,0
8198,05,034,0,16390,01,035,0
8198,05,033,0,16390,01,032,0
8201,05,047,0,16390,01,002,0
8201,05,044,0,16390,01,001,0
8201,05,046,0,16390,01,003,0
8201,05,045,0,16390,01,000,0
8201,05,043,0,16390,01,011,0
8201,05,040,0,16390,01,008,0
8201,05,042,0,16390,01,010,0
8201,05,041,0,16390,01,009,0
8201,05,039,0,16390,01,006,0
8201,05,036,0,16390,01,005,0
8201,05,038,0,16390,01,007,0
8201,05,037,0,16390,01,004,0
8201,05,035,0,16390,01,015,0
8201,05,032,0,16390,01,012,0
8201,05,034,0,16390,01,014,0
8201,05,033,0,16390,01,013,0
8204,05,047,0,16390,01,031,0
8204,05,044,0,16390,01,028,0
8204,05,046,0,16390,01,030,0
8204,05,045,0,16390,01,029,0
8204,05,043,0,16390,01,022,0
8204,05,040,0,16390,01,021,0
8204,05,042,0,16390,01,023,0
8204,05,041,0,16390,01,020,0
8204,05,039,0,16390,01,027,0
8204,05,036,0,16390,01,024,0
8204,05,038,0,16390,01,026,0
8204,05,037,0,16390,01,025,0
8204,05,035,0,16390,01,018,0
8204,05,032,0,16390,01,017,0
8204,05,034,0,16390,01,019,0
8204,05,033,0,16390,01,016,0
